;date;mac;provider;access_point;signal_strength;quality;unknown2;frequency;stations;device;station_count
21145;6-12-2021 12:55:09;84:3D:C6:B4:E3:9F;Cisco Systems Inc.;eduroam;-80;38;;Ch 36 [5.180 GHz];1 Station, 3Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];1
21148;6-12-2021 12:55:09;00:3A:7D:12:41:2F;Cisco Systems Inc.;eduroam;-77;46;;Ch 44 [5.220 GHz];8 Stations, 8Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];8
21153;6-12-2021 12:55:09;84:3D:C6:B8:FB:00;Cisco Systems Inc.;eduroam;-61;82;;Ch 1 [2.412 GHz];0 Stations, 41Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];0
21155;6-12-2021 12:55:09;84:3D:C6:AD:B5:80;Cisco Systems Inc.;eduroam;-51;87;;Ch 1 [2.412 GHz];2 Stations, 40Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];2
21156;6-12-2021 12:55:09;84:3D:C6:BD:4C:A0;Cisco Systems Inc.;eduroam;-65;80;;Ch 1 [2.412 GHz];1 Station, 55Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];1
21160;6-12-2021 12:55:09;84:3D:C6:B9:27:40;Cisco Systems Inc.;eduroam;-66;78;;Ch 6 [2.437 GHz];0 Stations, 46Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];0
21161;6-12-2021 12:55:09;84:3D:C6:B9:38:E0;Cisco Systems Inc.;eduroam;-81;35;;Ch 6 [2.437 GHz];0 Stations, 27Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];0
21165;6-12-2021 12:55:09;84:3D:C6:AD:AF:90;Cisco Systems Inc.;eduroam;-74;57;;Ch 11 [2.462 GHz];2 Stations, 62Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];2
21168;6-12-2021 12:55:09;00:3A:7D:27:B5:40;Cisco Systems Inc.;eduroam;-78;43;;Ch 11 [2.462 GHz];0 Stations, 56Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];0
21169;6-12-2021 12:55:09;84:3D:C6:C7:F3:BF;Cisco Systems Inc.;eduroam;-79;40;;Ch 100 [5.500 GHz];1 Station, 0Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];1
21170;6-12-2021 12:55:09;00:3A:7D:34:7C:4F;Cisco Systems Inc.;eduroam;-82;33;;Ch 60 [5.300 GHz];7 Stations, 0Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];7
21171;6-12-2021 12:55:09;84:3D:C6:B8:F6:60;Cisco Systems Inc.;eduroam;-79;40;;Ch 6 [2.437 GHz];4 Stations, 63Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];4
21181;6-12-2021 12:55:09;84:3D:C6:C7:F3:B0;Cisco Systems Inc.;eduroam;-79;40;;Ch 11 [2.462 GHz];0 Stations, 76Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];0
21196;6-12-2021 12:55:09;84:3D:C6:C7:ED:EF;Cisco Systems Inc.;eduroam;-77;46;;Ch 116 [5.580 GHz];1 Station, 0Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];1
21202;6-12-2021 12:55:09;00:3A:7D:34:E0:E0;Cisco Systems Inc.;eduroam;-77;46;;Ch 11 [2.462 GHz];2 Stations, 50Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];2
21204;6-12-2021 12:55:09;00:3A:7D:1E:DD:CF;Cisco Systems Inc.;eduroam;-75;53;;Ch 64 [5.320 GHz];2 Stations, 0Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];2
21302;6-12-2021 12:55:15;84:3D:C6:AD:7B:40;Cisco Systems Inc.;eduroam;-74;57;;Ch 11 [2.462 GHz];0 Stations, 59Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];0
21304;6-12-2021 12:55:15;00:3A:7D:34:E9:10;Cisco Systems Inc.;eduroam;-66;78;;Ch 6 [2.437 GHz];0 Stations, 29Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];0
21307;6-12-2021 12:55:15;84:3D:C6:B9:27:4F;Cisco Systems Inc.;eduroam;-70;67;;Ch 132 [5.660 GHz];7 Stations, 1Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];7
21308;6-12-2021 12:55:15;00:3A:7D:12:43:BF;Cisco Systems Inc.;eduroam;-72;62;;Ch 104 [5.520 GHz];2 Stations, 0Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];2
21310;6-12-2021 12:55:15;84:3D:C6:AD:B5:5F;Cisco Systems Inc.;eduroam;-72;62;;Ch 40 [5.200 GHz];8 Stations, 1Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];8
21319;6-12-2021 12:55:15;00:3A:7D:34:7C:40;Cisco Systems Inc.;eduroam;-68;72;;Ch 11 [2.462 GHz];0 Stations, 67Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];0
21325;6-12-2021 12:55:15;00:3A:7D:27:B9:C0;Cisco Systems Inc.;eduroam;-75;53;;Ch 1 [2.412 GHz];1 Station, 58Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];1
21326;6-12-2021 12:55:15;00:3A:7D:27:B9:60;Cisco Systems Inc.;eduroam;-75;53;;Ch 1 [2.412 GHz];0 Stations, 60Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];0
21330;6-12-2021 12:55:15;84:3D:C6:AD:B5:8F;Cisco Systems Inc.;eduroam;-65;80;;Ch 140 [5.700 GHz];0 Stations, 1Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];0
21331;6-12-2021 12:55:15;84:3D:C6:BD:4C:AF;Cisco Systems Inc.;eduroam;-77;46;;Ch 140 [5.700 GHz];2 Stations, 0Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];2
21333;6-12-2021 12:55:15;84:3D:C6:AD:7B:4F;Cisco Systems Inc.;eduroam;-74;57;;Ch 116 [5.580 GHz];8 Stations, 0Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];8
21336;6-12-2021 12:55:15;00:3A:7D:34:E9:1F;Cisco Systems Inc.;eduroam;-78;43;;Ch 64 [5.320 GHz];0 Stations, 0Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];0
21338;6-12-2021 12:55:15;84:3D:C6:C7:C1:D0;Cisco Systems Inc.;eduroam;-56;85;;Ch 11 [2.462 GHz];0 Stations, 71Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];0
21342;6-12-2021 12:55:15;84:3D:C6:AD:B5:50;Cisco Systems Inc.;eduroam;-58;83;;Ch 6 [2.437 GHz];2 Stations, 38Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];2
21349;6-12-2021 12:55:15;00:3A:7D:12:43:B0;Cisco Systems Inc.;eduroam;-68;72;;Ch 1 [2.412 GHz];1 Station, 50Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];1
21351;6-12-2021 12:55:15;84:3D:C6:C7:C1:DF;Cisco Systems Inc.;eduroam;-59;89;;Ch 36 [5.180 GHz];2 Stations, 9Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];2
21352;6-12-2021 12:55:15;84:3D:C6:B8:FB:0F;Cisco Systems Inc.;eduroam;-60;82;;Ch 100 [5.500 GHz];2 Stations, 0Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];2
21355;6-12-2021 12:55:15;84:3D:C6:B4:E3:90;Cisco Systems Inc.;eduroam;-69;70;;Ch 11 [2.462 GHz];0 Stations, 55Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];0
21356;6-12-2021 12:55:15;00:3A:7D:12:41:20;Cisco Systems Inc.;eduroam;-65;80;;Ch 11 [2.462 GHz];3 Stations, 61Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];3
21360;6-12-2021 12:55:15;00:3A:7D:1E:DD:C0;Cisco Systems Inc.;eduroam;-68;72;;Ch 6 [2.437 GHz];0 Stations, 32Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];0
21369;6-12-2021 12:55:15;84:3D:C6:B4:E3:9F;Cisco Systems Inc.;eduroam;-75;53;;Ch 36 [5.180 GHz];1 Station, 2Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];1
21372;6-12-2021 12:55:15;00:3A:7D:12:41:2F;Cisco Systems Inc.;eduroam;-76;50;;Ch 44 [5.220 GHz];7 Stations, 2Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];7
21377;6-12-2021 12:55:15;84:3D:C6:B8:FB:00;Cisco Systems Inc.;eduroam;-59;83;;Ch 1 [2.412 GHz];0 Stations, 43Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];0
21379;6-12-2021 12:55:15;84:3D:C6:AD:B5:80;Cisco Systems Inc.;eduroam;-51;87;;Ch 1 [2.412 GHz];2 Stations, 40Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];2
21380;6-12-2021 12:55:15;84:3D:C6:BD:4C:A0;Cisco Systems Inc.;eduroam;-65;80;;Ch 1 [2.412 GHz];1 Station, 55Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];1
21384;6-12-2021 12:55:15;84:3D:C6:B9:27:40;Cisco Systems Inc.;eduroam;-65;80;;Ch 6 [2.437 GHz];0 Stations, 49Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];0
21385;6-12-2021 12:55:15;84:3D:C6:B9:38:E0;Cisco Systems Inc.;eduroam;-81;35;;Ch 6 [2.437 GHz];0 Stations, 27Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];0
21389;6-12-2021 12:55:15;84:3D:C6:AD:AF:90;Cisco Systems Inc.;eduroam;-74;57;;Ch 11 [2.462 GHz];2 Stations, 62Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];2
21392;6-12-2021 12:55:15;00:3A:7D:27:B5:40;Cisco Systems Inc.;eduroam;-78;43;;Ch 11 [2.462 GHz];0 Stations, 56Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];0
21393;6-12-2021 12:55:15;84:3D:C6:C7:F3:BF;Cisco Systems Inc.;eduroam;-79;40;;Ch 100 [5.500 GHz];1 Station, 0Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];1
21394;6-12-2021 12:55:15;00:3A:7D:34:7C:4F;Cisco Systems Inc.;eduroam;-82;33;;Ch 60 [5.300 GHz];7 Stations, 0Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];7
21395;6-12-2021 12:55:15;84:3D:C6:B8:F6:60;Cisco Systems Inc.;eduroam;-79;40;;Ch 6 [2.437 GHz];4 Stations, 63Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];4
21405;6-12-2021 12:55:15;84:3D:C6:C7:F3:B0;Cisco Systems Inc.;eduroam;-79;40;;Ch 11 [2.462 GHz];0 Stations, 76Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];0
21420;6-12-2021 12:55:15;84:3D:C6:C7:ED:EF;Cisco Systems Inc.;eduroam;-81;35;;Ch 116 [5.580 GHz];1 Station, 0Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];1
21426;6-12-2021 12:55:15;00:3A:7D:34:E0:E0;Cisco Systems Inc.;eduroam;-77;46;;Ch 11 [2.462 GHz];2 Stations, 50Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];2
21428;6-12-2021 12:55:15;00:3A:7D:1E:DD:CF;Cisco Systems Inc.;eduroam;-75;53;;Ch 64 [5.320 GHz];2 Stations, 0Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];2
21526;6-12-2021 12:55:20;84:3D:C6:AD:7B:40;Cisco Systems Inc.;eduroam;-74;57;;Ch 11 [2.462 GHz];0 Stations, 59Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];0
21528;6-12-2021 12:55:20;00:3A:7D:34:E9:10;Cisco Systems Inc.;eduroam;-73;60;;Ch 6 [2.437 GHz];0 Stations, 32Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];0
21531;6-12-2021 12:55:20;84:3D:C6:B9:27:4F;Cisco Systems Inc.;eduroam;-68;72;;Ch 132 [5.660 GHz];7 Stations, 2Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];7
21532;6-12-2021 12:55:20;00:3A:7D:12:43:BF;Cisco Systems Inc.;eduroam;-66;78;;Ch 104 [5.520 GHz];2 Stations, 0Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];2
21534;6-12-2021 12:55:20;84:3D:C6:AD:B5:5F;Cisco Systems Inc.;eduroam;-74;57;;Ch 40 [5.200 GHz];7 Stations, 0Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];7
21543;6-12-2021 12:55:20;00:3A:7D:34:7C:40;Cisco Systems Inc.;eduroam;-68;72;;Ch 11 [2.462 GHz];0 Stations, 67Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];0
21549;6-12-2021 12:55:20;00:3A:7D:27:B9:C0;Cisco Systems Inc.;eduroam;-75;53;;Ch 1 [2.412 GHz];1 Station, 58Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];1
21550;6-12-2021 12:55:20;00:3A:7D:27:B9:60;Cisco Systems Inc.;eduroam;-75;53;;Ch 1 [2.412 GHz];0 Stations, 60Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];0
21554;6-12-2021 12:55:20;84:3D:C6:AD:B5:8F;Cisco Systems Inc.;eduroam;-61;82;;Ch 140 [5.700 GHz];0 Stations, 0Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];0
21555;6-12-2021 12:55:20;84:3D:C6:BD:4C:AF;Cisco Systems Inc.;eduroam;-77;46;;Ch 140 [5.700 GHz];2 Stations, 0Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];2
21557;6-12-2021 12:55:20;84:3D:C6:AD:7B:4F;Cisco Systems Inc.;eduroam;-72;62;;Ch 116 [5.580 GHz];9 Stations, 0Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];9
21560;6-12-2021 12:55:20;00:3A:7D:34:E9:1F;Cisco Systems Inc.;eduroam;-77;46;;Ch 64 [5.320 GHz];0 Stations, 0Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];0
21562;6-12-2021 12:55:20;84:3D:C6:C7:C1:D0;Cisco Systems Inc.;eduroam;-56;85;;Ch 11 [2.462 GHz];0 Stations, 71Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];0
21566;6-12-2021 12:55:20;84:3D:C6:AD:B5:50;Cisco Systems Inc.;eduroam;-59;83;;Ch 6 [2.437 GHz];2 Stations, 34Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];2
21573;6-12-2021 12:55:20;00:3A:7D:12:43:B0;Cisco Systems Inc.;eduroam;-64;80;;Ch 1 [2.412 GHz];1 Station, 51Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];1
21575;6-12-2021 12:55:20;84:3D:C6:C7:C1:DF;Cisco Systems Inc.;eduroam;-59;89;;Ch 36 [5.180 GHz];2 Stations, 7Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];2
21576;6-12-2021 12:55:20;84:3D:C6:B8:FB:0F;Cisco Systems Inc.;eduroam;-63;81;;Ch 100 [5.500 GHz];2 Stations, 0Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];2
21579;6-12-2021 12:55:20;84:3D:C6:B4:E3:90;Cisco Systems Inc.;eduroam;-69;70;;Ch 11 [2.462 GHz];0 Stations, 55Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];0
21580;6-12-2021 12:55:20;00:3A:7D:12:41:20;Cisco Systems Inc.;eduroam;-64;80;;Ch 11 [2.462 GHz];3 Stations, 50Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];3
21584;6-12-2021 12:55:20;00:3A:7D:1E:DD:C0;Cisco Systems Inc.;eduroam;-67;75;;Ch 6 [2.437 GHz];0 Stations, 38Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];0
21593;6-12-2021 12:55:20;84:3D:C6:B4:E3:9F;Cisco Systems Inc.;eduroam;-80;38;;Ch 36 [5.180 GHz];1 Station, 2Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];1
21596;6-12-2021 12:55:20;00:3A:7D:12:41:2F;Cisco Systems Inc.;eduroam;-79;40;;Ch 44 [5.220 GHz];7 Stations, 2Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];7
21601;6-12-2021 12:55:20;84:3D:C6:B8:FB:00;Cisco Systems Inc.;eduroam;-58;83;;Ch 1 [2.412 GHz];0 Stations, 41Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];0
21603;6-12-2021 12:55:20;84:3D:C6:AD:B5:80;Cisco Systems Inc.;eduroam;-59;83;;Ch 1 [2.412 GHz];2 Stations, 39Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];2
21604;6-12-2021 12:55:20;84:3D:C6:BD:4C:A0;Cisco Systems Inc.;eduroam;-69;70;;Ch 1 [2.412 GHz];1 Station, 55Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];1
21608;6-12-2021 12:55:20;84:3D:C6:B9:27:40;Cisco Systems Inc.;eduroam;-71;65;;Ch 6 [2.437 GHz];0 Stations, 45Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];0
21609;6-12-2021 12:55:20;84:3D:C6:B9:38:E0;Cisco Systems Inc.;eduroam;-81;35;;Ch 6 [2.437 GHz];0 Stations, 27Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];0
21613;6-12-2021 12:55:20;84:3D:C6:AD:AF:90;Cisco Systems Inc.;eduroam;-74;57;;Ch 11 [2.462 GHz];2 Stations, 62Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];2
21616;6-12-2021 12:55:20;00:3A:7D:27:B5:40;Cisco Systems Inc.;eduroam;-78;43;;Ch 11 [2.462 GHz];0 Stations, 56Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];0
21617;6-12-2021 12:55:20;84:3D:C6:C7:F3:BF;Cisco Systems Inc.;eduroam;-79;40;;Ch 100 [5.500 GHz];1 Station, 0Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];1
21618;6-12-2021 12:55:20;00:3A:7D:34:7C:4F;Cisco Systems Inc.;eduroam;-82;33;;Ch 60 [5.300 GHz];7 Stations, 0Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];7
21619;6-12-2021 12:55:20;84:3D:C6:B8:F6:60;Cisco Systems Inc.;eduroam;-79;40;;Ch 6 [2.437 GHz];4 Stations, 63Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];4
21629;6-12-2021 12:55:20;84:3D:C6:C7:F3:B0;Cisco Systems Inc.;eduroam;-79;40;;Ch 11 [2.462 GHz];0 Stations, 76Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];0
21644;6-12-2021 12:55:20;84:3D:C6:C7:ED:EF;Cisco Systems Inc.;eduroam;-77;46;;Ch 116 [5.580 GHz];1 Station, 0Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];1
21650;6-12-2021 12:55:20;00:3A:7D:34:E0:E0;Cisco Systems Inc.;eduroam;-77;46;;Ch 11 [2.462 GHz];2 Stations, 52Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];2
21652;6-12-2021 12:55:20;00:3A:7D:1E:DD:CF;Cisco Systems Inc.;eduroam;-74;57;;Ch 64 [5.320 GHz];2 Stations, 0Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];2
21750;6-12-2021 12:55:25;84:3D:C6:AD:7B:40;Cisco Systems Inc.;eduroam;-74;57;;Ch 11 [2.462 GHz];0 Stations, 59Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];0
21752;6-12-2021 12:55:25;00:3A:7D:34:E9:10;Cisco Systems Inc.;eduroam;-69;70;;Ch 6 [2.437 GHz];0 Stations, 33Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];0
21755;6-12-2021 12:55:25;84:3D:C6:B9:27:4F;Cisco Systems Inc.;eduroam;-70;67;;Ch 132 [5.660 GHz];7 Stations, 0Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];7
21756;6-12-2021 12:55:25;00:3A:7D:12:43:BF;Cisco Systems Inc.;eduroam;-66;78;;Ch 104 [5.520 GHz];2 Stations, 0Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];2
21758;6-12-2021 12:55:25;84:3D:C6:AD:B5:5F;Cisco Systems Inc.;eduroam;-71;65;;Ch 40 [5.200 GHz];7 Stations, 1Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];7
21767;6-12-2021 12:55:25;00:3A:7D:34:7C:40;Cisco Systems Inc.;eduroam;-69;70;;Ch 11 [2.462 GHz];0 Stations, 63Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];0
21773;6-12-2021 12:55:25;00:3A:7D:27:B9:C0;Cisco Systems Inc.;eduroam;-75;53;;Ch 1 [2.412 GHz];1 Station, 58Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];1
21774;6-12-2021 12:55:25;00:3A:7D:27:B9:60;Cisco Systems Inc.;eduroam;-75;53;;Ch 1 [2.412 GHz];0 Stations, 60Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];0
21778;6-12-2021 12:55:25;84:3D:C6:AD:B5:8F;Cisco Systems Inc.;eduroam;-65;80;;Ch 140 [5.700 GHz];0 Stations, 0Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];0
21779;6-12-2021 12:55:25;84:3D:C6:BD:4C:AF;Cisco Systems Inc.;eduroam;-78;43;;Ch 140 [5.700 GHz];2 Stations, 0Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];2
21781;6-12-2021 12:55:25;84:3D:C6:AD:7B:4F;Cisco Systems Inc.;eduroam;-73;60;;Ch 116 [5.580 GHz];9 Stations, 0Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];9
21784;6-12-2021 12:55:25;00:3A:7D:34:E9:1F;Cisco Systems Inc.;eduroam;-77;46;;Ch 64 [5.320 GHz];0 Stations, 0Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];0
21786;6-12-2021 12:55:25;84:3D:C6:C7:C1:D0;Cisco Systems Inc.;eduroam;-60;82;;Ch 11 [2.462 GHz];0 Stations, 68Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];0
21790;6-12-2021 12:55:25;84:3D:C6:AD:B5:50;Cisco Systems Inc.;eduroam;-59;83;;Ch 6 [2.437 GHz];2 Stations, 34Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];2
21797;6-12-2021 12:55:25;00:3A:7D:12:43:B0;Cisco Systems Inc.;eduroam;-64;80;;Ch 1 [2.412 GHz];1 Station, 53Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];1
21799;6-12-2021 12:55:25;84:3D:C6:C7:C1:DF;Cisco Systems Inc.;eduroam;-58;83;;Ch 36 [5.180 GHz];2 Stations, 23Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];2
21800;6-12-2021 12:55:25;84:3D:C6:B8:FB:0F;Cisco Systems Inc.;eduroam;-64;80;;Ch 100 [5.500 GHz];2 Stations, 0Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];2
21803;6-12-2021 12:55:25;84:3D:C6:B4:E3:90;Cisco Systems Inc.;eduroam;-66;78;;Ch 11 [2.462 GHz];0 Stations, 45Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];0
21804;6-12-2021 12:55:25;00:3A:7D:12:41:20;Cisco Systems Inc.;eduroam;-67;75;;Ch 11 [2.462 GHz];3 Stations, 50Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];3
21808;6-12-2021 12:55:25;00:3A:7D:1E:DD:C0;Cisco Systems Inc.;eduroam;-67;75;;Ch 6 [2.437 GHz];0 Stations, 38Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];0
21817;6-12-2021 12:55:25;84:3D:C6:B4:E3:9F;Cisco Systems Inc.;eduroam;-78;43;;Ch 36 [5.180 GHz];1 Station, 2Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];1
21820;6-12-2021 12:55:25;00:3A:7D:12:41:2F;Cisco Systems Inc.;eduroam;-79;40;;Ch 44 [5.220 GHz];7 Stations, 2Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];7
21825;6-12-2021 12:55:25;84:3D:C6:B8:FB:00;Cisco Systems Inc.;eduroam;-59;83;;Ch 1 [2.412 GHz];0 Stations, 46Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];0
21827;6-12-2021 12:55:25;84:3D:C6:AD:B5:80;Cisco Systems Inc.;eduroam;-58;83;;Ch 1 [2.412 GHz];2 Stations, 38Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];2
21828;6-12-2021 12:55:25;84:3D:C6:BD:4C:A0;Cisco Systems Inc.;eduroam;-69;70;;Ch 1 [2.412 GHz];1 Station, 55Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];1
21832;6-12-2021 12:55:25;84:3D:C6:B9:27:40;Cisco Systems Inc.;eduroam;-71;65;;Ch 6 [2.437 GHz];0 Stations, 45Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];0
21833;6-12-2021 12:55:25;84:3D:C6:B9:38:E0;Cisco Systems Inc.;eduroam;-81;35;;Ch 6 [2.437 GHz];0 Stations, 27Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];0
21837;6-12-2021 12:55:25;84:3D:C6:AD:AF:90;Cisco Systems Inc.;eduroam;-74;57;;Ch 11 [2.462 GHz];2 Stations, 62Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];2
