;date;mac;provider;access_point;signal_strength;quality;unknown2;frequency;stations;device;station_count
10381;3-12-2021 13:24:52;00:3A:7D:34:D9:10;Cisco Systems Inc.;eduroam;-77;46;;Ch 6 [2.437 GHz];4 Stations, 32Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];4
10390;3-12-2021 13:24:52;84:3D:C6:B9:38:E0;Cisco Systems Inc.;eduroam;-82;33;;Ch 6 [2.437 GHz];0 Stations, 38Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];0
10396;3-12-2021 13:24:52;84:3D:C6:C7:EE:9F;Cisco Systems Inc.;eduroam;-63;81;;Ch 64 [5.320 GHz];9 Stations, 0Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];9
10406;3-12-2021 13:24:52;84:3D:C6:B8:E8:4F;Cisco Systems Inc.;eduroam;-73;60;;Ch 116 [5.580 GHz];2 Stations, 1Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];2
10410;3-12-2021 13:24:52;84:3D:C6:B8:F9:DF;Cisco Systems Inc.;eduroam;-67;75;;Ch 140 [5.700 GHz];5 Stations, 2Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];5
10411;3-12-2021 13:24:52;84:3D:C6:B8:E8:40;Cisco Systems Inc.;eduroam;-70;67;;Ch 11 [2.462 GHz];1 Station, 63Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];1
10413;3-12-2021 13:24:52;84:3D:C6:B9:2E:00;Cisco Systems Inc.;eduroam;-76;50;;Ch 1 [2.412 GHz];1 Station, 38Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];1
10417;3-12-2021 13:24:52;84:3D:C6:C7:BC:D0;Cisco Systems Inc.;eduroam;-82;33;;Ch 11 [2.462 GHz];0 Stations, 45Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];0
10418;3-12-2021 13:24:52;84:3D:C6:B8:F9:D0;Cisco Systems Inc.;eduroam;-60;82;;Ch 1 [2.412 GHz];3 Stations, 40Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];3
10419;3-12-2021 13:24:52;84:3D:C6:C7:EE:90;Cisco Systems Inc.;eduroam;-62;81;;Ch 11 [2.462 GHz];0 Stations, 27Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];0
10426;3-12-2021 13:24:58;84:3D:C6:BD:42:70;Cisco Systems Inc.;eduroam;-76;50;;Ch 1 [2.412 GHz];2 Stations, 27Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];2
10435;3-12-2021 13:24:58;00:3A:7D:27:B9:E0;Cisco Systems Inc.;eduroam;-75;53;;Ch 1 [2.412 GHz];4 Stations, 45Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];4
10442;3-12-2021 13:24:58;84:3D:C6:BD:42:7F;Cisco Systems Inc.;eduroam;-83;31;;Ch 100 [5.500 GHz];9 Stations, 1Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];9
10456;3-12-2021 13:24:58;00:3A:7D:34:D9:10;Cisco Systems Inc.;eduroam;-79;40;;Ch 6 [2.437 GHz];5 Stations, 48Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];5
10465;3-12-2021 13:24:58;84:3D:C6:B9:38:E0;Cisco Systems Inc.;eduroam;-82;33;;Ch 6 [2.437 GHz];0 Stations, 38Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];0
10471;3-12-2021 13:24:58;84:3D:C6:C7:EE:9F;Cisco Systems Inc.;eduroam;-64;81;;Ch 64 [5.320 GHz];9 Stations, 0Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];9
10481;3-12-2021 13:24:58;84:3D:C6:B8:E8:4F;Cisco Systems Inc.;eduroam;-74;57;;Ch 116 [5.580 GHz];2 Stations, 14Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];2
10485;3-12-2021 13:24:58;84:3D:C6:B8:F9:DF;Cisco Systems Inc.;eduroam;-65;80;;Ch 140 [5.700 GHz];5 Stations, 0Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];5
10486;3-12-2021 13:24:58;84:3D:C6:B8:E8:40;Cisco Systems Inc.;eduroam;-70;67;;Ch 11 [2.462 GHz];1 Station, 63Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];1
10488;3-12-2021 13:24:58;84:3D:C6:B9:2E:00;Cisco Systems Inc.;eduroam;-76;50;;Ch 1 [2.412 GHz];1 Station, 38Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];1
10492;3-12-2021 13:24:58;84:3D:C6:C7:BC:D0;Cisco Systems Inc.;eduroam;-82;33;;Ch 11 [2.462 GHz];0 Stations, 45Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];0
10493;3-12-2021 13:24:58;84:3D:C6:B8:F9:D0;Cisco Systems Inc.;eduroam;-59;83;;Ch 1 [2.412 GHz];3 Stations, 38Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];3
10494;3-12-2021 13:24:58;84:3D:C6:C7:EE:90;Cisco Systems Inc.;eduroam;-62;81;;Ch 11 [2.462 GHz];0 Stations, 27Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];0
10501;3-12-2021 13:25:03;84:3D:C6:BD:42:70;Cisco Systems Inc.;eduroam;-81;35;;Ch 1 [2.412 GHz];2 Stations, 25Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];2
10510;3-12-2021 13:25:03;00:3A:7D:27:B9:E0;Cisco Systems Inc.;eduroam;-75;53;;Ch 1 [2.412 GHz];4 Stations, 45Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];4
10518;3-12-2021 13:25:03;84:3D:C6:BD:42:7F;Cisco Systems Inc.;eduroam;-81;35;;Ch 100 [5.500 GHz];6 Stations, 0Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];6
10532;3-12-2021 13:25:03;00:3A:7D:34:D9:10;Cisco Systems Inc.;eduroam;-82;33;;Ch 6 [2.437 GHz];5 Stations, 36Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];5
10541;3-12-2021 13:25:03;84:3D:C6:B9:38:E0;Cisco Systems Inc.;eduroam;-80;38;;Ch 6 [2.437 GHz];0 Stations, 37Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];0
10548;3-12-2021 13:25:03;84:3D:C6:C7:EE:9F;Cisco Systems Inc.;eduroam;-64;81;;Ch 64 [5.320 GHz];9 Stations, 0Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];9
10558;3-12-2021 13:25:03;84:3D:C6:B8:E8:4F;Cisco Systems Inc.;eduroam;-79;40;;Ch 116 [5.580 GHz];2 Stations, 34Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];2
10562;3-12-2021 13:25:03;84:3D:C6:B8:F9:DF;Cisco Systems Inc.;eduroam;-65;80;;Ch 140 [5.700 GHz];5 Stations, 0Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];5
10563;3-12-2021 13:25:03;84:3D:C6:B8:E8:40;Cisco Systems Inc.;eduroam;-70;67;;Ch 11 [2.462 GHz];1 Station, 64Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];1
10565;3-12-2021 13:25:03;84:3D:C6:B9:2E:00;Cisco Systems Inc.;eduroam;-77;46;;Ch 1 [2.412 GHz];1 Station, 21Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];1
10569;3-12-2021 13:25:03;84:3D:C6:C7:BC:D0;Cisco Systems Inc.;eduroam;-82;33;;Ch 11 [2.462 GHz];0 Stations, 45Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];0
10570;3-12-2021 13:25:03;84:3D:C6:B8:F9:D0;Cisco Systems Inc.;eduroam;-58;83;;Ch 1 [2.412 GHz];3 Stations, 24Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];3
10571;3-12-2021 13:25:03;84:3D:C6:C7:EE:90;Cisco Systems Inc.;eduroam;-64;80;;Ch 11 [2.462 GHz];0 Stations, 26Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];0
10578;3-12-2021 13:25:08;84:3D:C6:BD:42:70;Cisco Systems Inc.;eduroam;-79;40;;Ch 1 [2.412 GHz];2 Stations, 35Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];2
10587;3-12-2021 13:25:08;00:3A:7D:27:B9:E0;Cisco Systems Inc.;eduroam;-76;50;;Ch 1 [2.412 GHz];6 Stations, 38Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];6
10595;3-12-2021 13:25:08;84:3D:C6:BD:42:7F;Cisco Systems Inc.;eduroam;-81;35;;Ch 100 [5.500 GHz];6 Stations, 0Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];6
10609;3-12-2021 13:25:08;00:3A:7D:34:D9:10;Cisco Systems Inc.;eduroam;-78;43;;Ch 6 [2.437 GHz];5 Stations, 36Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];5
10618;3-12-2021 13:25:08;84:3D:C6:B9:38:E0;Cisco Systems Inc.;eduroam;-80;38;;Ch 6 [2.437 GHz];0 Stations, 37Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];0
10625;3-12-2021 13:25:08;84:3D:C6:C7:EE:9F;Cisco Systems Inc.;eduroam;-62;81;;Ch 64 [5.320 GHz];9 Stations, 0Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];9
10635;3-12-2021 13:25:08;84:3D:C6:B8:E8:4F;Cisco Systems Inc.;eduroam;-73;60;;Ch 116 [5.580 GHz];2 Stations, 1Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];2
10639;3-12-2021 13:25:08;84:3D:C6:B8:F9:DF;Cisco Systems Inc.;eduroam;-64;80;;Ch 140 [5.700 GHz];5 Stations, 0Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];5
10640;3-12-2021 13:25:08;84:3D:C6:B8:E8:40;Cisco Systems Inc.;eduroam;-70;67;;Ch 11 [2.462 GHz];1 Station, 64Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];1
10642;3-12-2021 13:25:08;84:3D:C6:B9:2E:00;Cisco Systems Inc.;eduroam;-79;40;;Ch 1 [2.412 GHz];1 Station, 26Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];1
10646;3-12-2021 13:25:08;84:3D:C6:C7:BC:D0;Cisco Systems Inc.;eduroam;-81;35;;Ch 11 [2.462 GHz];0 Stations, 51Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];0
10647;3-12-2021 13:25:08;84:3D:C6:B8:F9:D0;Cisco Systems Inc.;eduroam;-55;85;;Ch 1 [2.412 GHz];2 Stations, 35Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];2
10648;3-12-2021 13:25:08;84:3D:C6:C7:EE:90;Cisco Systems Inc.;eduroam;-64;80;;Ch 11 [2.462 GHz];0 Stations, 26Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];0
10655;3-12-2021 13:25:13;84:3D:C6:BD:42:70;Cisco Systems Inc.;eduroam;-79;40;;Ch 1 [2.412 GHz];2 Stations, 35Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];2
10664;3-12-2021 13:25:13;00:3A:7D:27:B9:E0;Cisco Systems Inc.;eduroam;-82;33;;Ch 1 [2.412 GHz];6 Stations, 34Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];6
10672;3-12-2021 13:25:13;84:3D:C6:BD:42:7F;Cisco Systems Inc.;eduroam;-81;35;;Ch 100 [5.500 GHz];7 Stations, 0Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];7
10686;3-12-2021 13:25:13;00:3A:7D:34:D9:10;Cisco Systems Inc.;eduroam;-78;43;;Ch 6 [2.437 GHz];5 Stations, 36Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];5
10695;3-12-2021 13:25:13;84:3D:C6:B9:38:E0;Cisco Systems Inc.;eduroam;-80;38;;Ch 6 [2.437 GHz];0 Stations, 37Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];0
10702;3-12-2021 13:25:13;84:3D:C6:C7:EE:9F;Cisco Systems Inc.;eduroam;-62;81;;Ch 64 [5.320 GHz];9 Stations, 0Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];9
10712;3-12-2021 13:25:13;84:3D:C6:B8:E8:4F;Cisco Systems Inc.;eduroam;-80;38;;Ch 116 [5.580 GHz];2 Stations, 0Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];2
10716;3-12-2021 13:25:13;84:3D:C6:B8:F9:DF;Cisco Systems Inc.;eduroam;-68;72;;Ch 140 [5.700 GHz];5 Stations, 0Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];5
10717;3-12-2021 13:25:13;84:3D:C6:B8:E8:40;Cisco Systems Inc.;eduroam;-70;67;;Ch 11 [2.462 GHz];1 Station, 64Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];1
10719;3-12-2021 13:25:13;84:3D:C6:B9:2E:00;Cisco Systems Inc.;eduroam;-77;46;;Ch 1 [2.412 GHz];1 Station, 23Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];1
10723;3-12-2021 13:25:13;84:3D:C6:C7:BC:D0;Cisco Systems Inc.;eduroam;-81;35;;Ch 11 [2.462 GHz];0 Stations, 51Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];0
10724;3-12-2021 13:25:13;84:3D:C6:B8:F9:D0;Cisco Systems Inc.;eduroam;-58;83;;Ch 1 [2.412 GHz];2 Stations, 26Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];2
10725;3-12-2021 13:25:13;84:3D:C6:C7:EE:90;Cisco Systems Inc.;eduroam;-64;80;;Ch 11 [2.462 GHz];0 Stations, 26Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];0
10732;3-12-2021 13:25:18;84:3D:C6:BD:42:70;Cisco Systems Inc.;eduroam;-80;38;;Ch 1 [2.412 GHz];2 Stations, 23Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];2
10741;3-12-2021 13:25:18;00:3A:7D:27:B9:E0;Cisco Systems Inc.;eduroam;-75;53;;Ch 1 [2.412 GHz];8 Stations, 40Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];8
10749;3-12-2021 13:25:18;84:3D:C6:BD:42:7F;Cisco Systems Inc.;eduroam;-81;35;;Ch 100 [5.500 GHz];7 Stations, 0Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];7
10763;3-12-2021 13:25:18;00:3A:7D:34:D9:10;Cisco Systems Inc.;eduroam;-78;43;;Ch 6 [2.437 GHz];5 Stations, 36Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];5
10772;3-12-2021 13:25:18;84:3D:C6:B9:38:E0;Cisco Systems Inc.;eduroam;-80;38;;Ch 6 [2.437 GHz];0 Stations, 37Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];0
10779;3-12-2021 13:25:18;84:3D:C6:C7:EE:9F;Cisco Systems Inc.;eduroam;-64;81;;Ch 64 [5.320 GHz];9 Stations, 0Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];9
10789;3-12-2021 13:25:18;84:3D:C6:B8:E8:4F;Cisco Systems Inc.;eduroam;-74;57;;Ch 116 [5.580 GHz];2 Stations, 0Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];2
10793;3-12-2021 13:25:18;84:3D:C6:B8:F9:DF;Cisco Systems Inc.;eduroam;-64;80;;Ch 140 [5.700 GHz];5 Stations, 0Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];5
10794;3-12-2021 13:25:18;84:3D:C6:B8:E8:40;Cisco Systems Inc.;eduroam;-71;65;;Ch 11 [2.462 GHz];1 Station, 72Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];1
10796;3-12-2021 13:25:18;84:3D:C6:B9:2E:00;Cisco Systems Inc.;eduroam;-78;43;;Ch 1 [2.412 GHz];1 Station, 20Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];1
10800;3-12-2021 13:25:18;84:3D:C6:C7:BC:D0;Cisco Systems Inc.;eduroam;-81;35;;Ch 11 [2.462 GHz];0 Stations, 51Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];0
10801;3-12-2021 13:25:18;84:3D:C6:B8:F9:D0;Cisco Systems Inc.;eduroam;-56;85;;Ch 1 [2.412 GHz];2 Stations, 22Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];2
10802;3-12-2021 13:25:18;84:3D:C6:C7:EE:90;Cisco Systems Inc.;eduroam;-64;80;;Ch 11 [2.462 GHz];0 Stations, 30Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];0
10810;3-12-2021 13:25:23;84:3D:C6:BD:42:70;Cisco Systems Inc.;eduroam;-80;38;;Ch 1 [2.412 GHz];2 Stations, 23Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];2
10819;3-12-2021 13:25:23;00:3A:7D:27:B9:E0;Cisco Systems Inc.;eduroam;-75;53;;Ch 1 [2.412 GHz];8 Stations, 40Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];8
10827;3-12-2021 13:25:23;84:3D:C6:BD:42:7F;Cisco Systems Inc.;eduroam;-80;38;;Ch 100 [5.500 GHz];5 Stations, 0Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];5
10841;3-12-2021 13:25:23;00:3A:7D:34:D9:10;Cisco Systems Inc.;eduroam;-81;35;;Ch 6 [2.437 GHz];4 Stations, 27Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];4
10850;3-12-2021 13:25:23;84:3D:C6:B9:38:E0;Cisco Systems Inc.;eduroam;-80;38;;Ch 6 [2.437 GHz];0 Stations, 37Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];0
10857;3-12-2021 13:25:23;84:3D:C6:C7:EE:9F;Cisco Systems Inc.;eduroam;-64;81;;Ch 64 [5.320 GHz];9 Stations, 0Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];9
10867;3-12-2021 13:25:23;84:3D:C6:B8:E8:4F;Cisco Systems Inc.;eduroam;-79;40;;Ch 116 [5.580 GHz];2 Stations, 0Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];2
10871;3-12-2021 13:25:23;84:3D:C6:B8:F9:DF;Cisco Systems Inc.;eduroam;-68;72;;Ch 140 [5.700 GHz];6 Stations, 0Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];6
10872;3-12-2021 13:25:23;84:3D:C6:B8:E8:40;Cisco Systems Inc.;eduroam;-68;72;;Ch 11 [2.462 GHz];1 Station, 68Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];1
10874;3-12-2021 13:25:23;84:3D:C6:B9:2E:00;Cisco Systems Inc.;eduroam;-77;46;;Ch 1 [2.412 GHz];1 Station, 23Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];1
10878;3-12-2021 13:25:23;84:3D:C6:C7:BC:D0;Cisco Systems Inc.;eduroam;-80;38;;Ch 11 [2.462 GHz];0 Stations, 58Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];0
10879;3-12-2021 13:25:23;84:3D:C6:B8:F9:D0;Cisco Systems Inc.;eduroam;-57;84;;Ch 1 [2.412 GHz];2 Stations, 20Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];2
10880;3-12-2021 13:25:23;84:3D:C6:C7:EE:90;Cisco Systems Inc.;eduroam;-60;82;;Ch 11 [2.462 GHz];0 Stations, 31Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];0
10888;3-12-2021 13:25:28;84:3D:C6:BD:42:70;Cisco Systems Inc.;eduroam;-80;38;;Ch 1 [2.412 GHz];2 Stations, 23Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];2
10897;3-12-2021 13:25:28;00:3A:7D:27:B9:E0;Cisco Systems Inc.;eduroam;-76;50;;Ch 1 [2.412 GHz];8 Stations, 36Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];8
10905;3-12-2021 13:25:28;84:3D:C6:BD:42:7F;Cisco Systems Inc.;eduroam;-80;38;;Ch 100 [5.500 GHz];5 Stations, 0Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];5
10919;3-12-2021 13:25:28;00:3A:7D:34:D9:10;Cisco Systems Inc.;eduroam;-79;40;;Ch 6 [2.437 GHz];4 Stations, 30Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];4
10928;3-12-2021 13:25:28;84:3D:C6:B9:38:E0;Cisco Systems Inc.;eduroam;-85;26;;Ch 6 [2.437 GHz];0 Stations, 35Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];0
10935;3-12-2021 13:25:28;84:3D:C6:C7:EE:9F;Cisco Systems Inc.;eduroam;-65;80;;Ch 64 [5.320 GHz];10 Stations, 0Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];10
10945;3-12-2021 13:25:28;84:3D:C6:B8:E8:4F;Cisco Systems Inc.;eduroam;-74;57;;Ch 116 [5.580 GHz];2 Stations, 0Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];2
10949;3-12-2021 13:25:28;84:3D:C6:B8:F9:DF;Cisco Systems Inc.;eduroam;-67;75;;Ch 140 [5.700 GHz];6 Stations, 0Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];6
10950;3-12-2021 13:25:28;84:3D:C6:B8:E8:40;Cisco Systems Inc.;eduroam;-68;72;;Ch 11 [2.462 GHz];1 Station, 68Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];1
10952;3-12-2021 13:25:28;84:3D:C6:B9:2E:00;Cisco Systems Inc.;eduroam;-77;46;;Ch 1 [2.412 GHz];1 Station, 30Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];1
10956;3-12-2021 13:25:28;84:3D:C6:C7:BC:D0;Cisco Systems Inc.;eduroam;-80;38;;Ch 11 [2.462 GHz];0 Stations, 58Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];0
10957;3-12-2021 13:25:28;84:3D:C6:B8:F9:D0;Cisco Systems Inc.;eduroam;-57;84;;Ch 1 [2.412 GHz];2 Stations, 17Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];2
10958;3-12-2021 13:25:28;84:3D:C6:C7:EE:90;Cisco Systems Inc.;eduroam;-64;80;;Ch 11 [2.462 GHz];0 Stations, 34Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];0
10960;3-12-2021 13:25:33;84:3D:C6:C7:EE:9F;Cisco Systems Inc.;eduroam;-65;80;;Ch 64 [5.320 GHz];10 Stations, 0Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];10
10967;3-12-2021 13:25:33;84:3D:C6:BD:42:70;Cisco Systems Inc.;eduroam;-80;38;;Ch 1 [2.412 GHz];2 Stations, 23Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];2
10976;3-12-2021 13:25:33;00:3A:7D:27:B9:E0;Cisco Systems Inc.;eduroam;-82;33;;Ch 1 [2.412 GHz];9 Stations, 37Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];9
10984;3-12-2021 13:25:33;84:3D:C6:BD:42:7F;Cisco Systems Inc.;eduroam;-81;35;;Ch 100 [5.500 GHz];4 Stations, 0Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];4
10998;3-12-2021 13:25:33;00:3A:7D:34:D9:10;Cisco Systems Inc.;eduroam;-81;35;;Ch 6 [2.437 GHz];4 Stations, 30Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];4
11007;3-12-2021 13:25:33;84:3D:C6:B9:38:E0;Cisco Systems Inc.;eduroam;-83;31;;Ch 6 [2.437 GHz];0 Stations, 35Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];0
11023;3-12-2021 13:25:33;84:3D:C6:B8:E8:4F;Cisco Systems Inc.;eduroam;-77;46;;Ch 116 [5.580 GHz];2 Stations, 1Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];2
11027;3-12-2021 13:25:33;84:3D:C6:B8:F9:DF;Cisco Systems Inc.;eduroam;-68;72;;Ch 140 [5.700 GHz];6 Stations, 0Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];6
11028;3-12-2021 13:25:33;84:3D:C6:B8:E8:40;Cisco Systems Inc.;eduroam;-68;72;;Ch 11 [2.462 GHz];1 Station, 68Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];1
11030;3-12-2021 13:25:33;84:3D:C6:B9:2E:00;Cisco Systems Inc.;eduroam;-77;46;;Ch 1 [2.412 GHz];2 Stations, 33Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];2
11034;3-12-2021 13:25:33;84:3D:C6:C7:BC:D0;Cisco Systems Inc.;eduroam;-80;38;;Ch 11 [2.462 GHz];0 Stations, 58Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];0
11035;3-12-2021 13:25:33;84:3D:C6:B8:F9:D0;Cisco Systems Inc.;eduroam;-57;84;;Ch 1 [2.412 GHz];2 Stations, 25Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];2
11036;3-12-2021 13:25:33;84:3D:C6:C7:EE:90;Cisco Systems Inc.;eduroam;-63;81;;Ch 11 [2.462 GHz];0 Stations, 43Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];0
11044;3-12-2021 13:25:38;84:3D:C6:BD:42:70;Cisco Systems Inc.;eduroam;-82;33;;Ch 1 [2.412 GHz];2 Stations, 40Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];2
11053;3-12-2021 13:25:38;00:3A:7D:27:B9:E0;Cisco Systems Inc.;eduroam;-76;50;;Ch 1 [2.412 GHz];8 Stations, 63Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];8
