;date;mac;provider;access_point;signal_strength;quality;unknown2;frequency;stations;device;station_count
7389;6-12-2021 13:15:47;84:3D:C6:B9:3C:70;Cisco Systems Inc.;eduroam;-50;88;;Ch 6 [2.437 GHz];1 Station, 33Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];1
7405;6-12-2021 13:15:47;84:3D:C6:B9:37:10;Cisco Systems Inc.;eduroam;-62;81;;Ch 6 [2.437 GHz];2 Stations, 30Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];2
7406;6-12-2021 13:15:47;84:3D:C6:B9:3C:7F;Cisco Systems Inc.;eduroam;-55;91;;Ch 36 [5.180 GHz];15 Stations, 11Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];15
7412;6-12-2021 13:15:47;84:3D:C6:C7:C1:80;Cisco Systems Inc.;eduroam;-80;38;;Ch 6 [2.437 GHz];3 Stations, 34Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];3
7414;6-12-2021 13:15:47;84:3D:C6:A8:A4:00;Cisco Systems Inc.;eduroam;-79;40;;Ch 6 [2.437 GHz];0 Stations, 19Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];0
7416;6-12-2021 13:15:47;84:3D:C6:D5:27:40;Cisco Systems Inc.;eduroam;-73;60;;Ch 1 [2.412 GHz];2 Stations, 21Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];2
7421;6-12-2021 13:15:52;84:3D:C6:D5:27:50;Cisco Systems Inc.;eduroam;-61;82;;Ch 11 [2.462 GHz];0 Stations, 23Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];0
7429;6-12-2021 13:15:52;84:3D:C6:B9:02:70;Cisco Systems Inc.;eduroam;-68;72;;Ch 1 [2.412 GHz];0 Stations, 25Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];0
7434;6-12-2021 13:15:52;84:3D:C6:B9:02:7F;Cisco Systems Inc.;eduroam;-66;78;;Ch 116 [5.580 GHz];4 Stations, 0Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];4
7435;6-12-2021 13:15:52;84:3D:C6:D5:27:5F;Cisco Systems Inc.;eduroam;-47;90;;Ch 64 [5.320 GHz];19 Stations, 6Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];19
7443;6-12-2021 13:15:52;84:3D:C6:D5:27:4F;Cisco Systems Inc.;eduroam;-81;35;;Ch 48 [5.240 GHz];0 Stations, 0Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];0
7445;6-12-2021 13:15:52;84:3D:C6:B9:37:1F;Cisco Systems Inc.;eduroam;-81;35;;Ch 40 [5.200 GHz];0 Stations, 0Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];0
7452;6-12-2021 13:15:52;84:3D:C6:BD:31:00;Cisco Systems Inc.;eduroam;-74;57;;Ch 11 [2.462 GHz];3 Stations, 13Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];3
7467;6-12-2021 13:15:52;84:3D:C6:B9:3C:70;Cisco Systems Inc.;eduroam;-47;90;;Ch 6 [2.437 GHz];1 Station, 28Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];1
7483;6-12-2021 13:15:52;84:3D:C6:B9:37:10;Cisco Systems Inc.;eduroam;-61;82;;Ch 6 [2.437 GHz];2 Stations, 25Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];2
7484;6-12-2021 13:15:52;84:3D:C6:B9:3C:7F;Cisco Systems Inc.;eduroam;-54;91;;Ch 36 [5.180 GHz];15 Stations, 4Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];15
7490;6-12-2021 13:15:52;84:3D:C6:C7:C1:80;Cisco Systems Inc.;eduroam;-80;38;;Ch 6 [2.437 GHz];3 Stations, 34Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];3
7492;6-12-2021 13:15:52;84:3D:C6:A8:A4:00;Cisco Systems Inc.;eduroam;-77;46;;Ch 6 [2.437 GHz];0 Stations, 16Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];0
7494;6-12-2021 13:15:52;84:3D:C6:D5:27:40;Cisco Systems Inc.;eduroam;-72;62;;Ch 1 [2.412 GHz];2 Stations, 33Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];2
7499;6-12-2021 13:15:57;84:3D:C6:D5:27:50;Cisco Systems Inc.;eduroam;-55;85;;Ch 11 [2.462 GHz];0 Stations, 30Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];0
7507;6-12-2021 13:15:57;84:3D:C6:B9:02:70;Cisco Systems Inc.;eduroam;-71;65;;Ch 1 [2.412 GHz];0 Stations, 28Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];0
7512;6-12-2021 13:15:57;84:3D:C6:B9:02:7F;Cisco Systems Inc.;eduroam;-64;80;;Ch 116 [5.580 GHz];4 Stations, 0Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];4
7513;6-12-2021 13:15:57;84:3D:C6:D5:27:5F;Cisco Systems Inc.;eduroam;-48;89;;Ch 64 [5.320 GHz];19 Stations, 6Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];19
7521;6-12-2021 13:15:57;84:3D:C6:D5:27:4F;Cisco Systems Inc.;eduroam;-81;35;;Ch 48 [5.240 GHz];0 Stations, 0Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];0
7523;6-12-2021 13:15:57;84:3D:C6:B9:37:1F;Cisco Systems Inc.;eduroam;-82;33;;Ch 40 [5.200 GHz];0 Stations, 0Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];0
7530;6-12-2021 13:15:57;84:3D:C6:BD:31:00;Cisco Systems Inc.;eduroam;-76;50;;Ch 11 [2.462 GHz];3 Stations, 14Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];3
7545;6-12-2021 13:15:57;84:3D:C6:B9:3C:70;Cisco Systems Inc.;eduroam;-52;87;;Ch 6 [2.437 GHz];1 Station, 25Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];1
7561;6-12-2021 13:15:57;84:3D:C6:B9:37:10;Cisco Systems Inc.;eduroam;-60;82;;Ch 6 [2.437 GHz];1 Station, 22Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];1
7562;6-12-2021 13:15:57;84:3D:C6:B9:3C:7F;Cisco Systems Inc.;eduroam;-51;91;;Ch 36 [5.180 GHz];15 Stations, 1Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];15
7568;6-12-2021 13:15:57;84:3D:C6:C7:C1:80;Cisco Systems Inc.;eduroam;-80;38;;Ch 6 [2.437 GHz];3 Stations, 34Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];3
7570;6-12-2021 13:15:57;84:3D:C6:A8:A4:00;Cisco Systems Inc.;eduroam;-77;46;;Ch 6 [2.437 GHz];0 Stations, 16Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];0
7572;6-12-2021 13:15:57;84:3D:C6:D5:27:40;Cisco Systems Inc.;eduroam;-71;65;;Ch 1 [2.412 GHz];2 Stations, 32Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];2
7576;6-12-2021 13:16:02;84:3D:C6:D5:27:50;Cisco Systems Inc.;eduroam;-60;82;;Ch 11 [2.462 GHz];0 Stations, 29Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];0
7584;6-12-2021 13:16:02;84:3D:C6:B9:02:70;Cisco Systems Inc.;eduroam;-71;65;;Ch 1 [2.412 GHz];0 Stations, 27Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];0
7589;6-12-2021 13:16:02;84:3D:C6:B9:02:7F;Cisco Systems Inc.;eduroam;-65;80;;Ch 116 [5.580 GHz];5 Stations, 1Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];5
7590;6-12-2021 13:16:02;84:3D:C6:D5:27:5F;Cisco Systems Inc.;eduroam;-48;89;;Ch 64 [5.320 GHz];19 Stations, 5Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];19
7598;6-12-2021 13:16:02;84:3D:C6:D5:27:4F;Cisco Systems Inc.;eduroam;-81;35;;Ch 48 [5.240 GHz];0 Stations, 0Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];0
7600;6-12-2021 13:16:02;84:3D:C6:B9:37:1F;Cisco Systems Inc.;eduroam;-81;35;;Ch 40 [5.200 GHz];0 Stations, 0Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];0
7607;6-12-2021 13:16:02;84:3D:C6:BD:31:00;Cisco Systems Inc.;eduroam;-68;72;;Ch 11 [2.462 GHz];2 Stations, 14Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];2
7622;6-12-2021 13:16:02;84:3D:C6:B9:3C:70;Cisco Systems Inc.;eduroam;-52;87;;Ch 6 [2.437 GHz];1 Station, 27Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];1
7637;6-12-2021 13:16:02;84:3D:C6:B9:37:10;Cisco Systems Inc.;eduroam;-63;81;;Ch 6 [2.437 GHz];1 Station, 26Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];1
7638;6-12-2021 13:16:02;84:3D:C6:B9:3C:7F;Cisco Systems Inc.;eduroam;-52;91;;Ch 36 [5.180 GHz];15 Stations, 1Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];15
7644;6-12-2021 13:16:02;84:3D:C6:C7:C1:80;Cisco Systems Inc.;eduroam;-80;38;;Ch 6 [2.437 GHz];3 Stations, 34Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];3
7645;6-12-2021 13:16:02;84:3D:C6:A8:A4:00;Cisco Systems Inc.;eduroam;-76;50;;Ch 6 [2.437 GHz];0 Stations, 19Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];0
7647;6-12-2021 13:16:02;84:3D:C6:D5:27:40;Cisco Systems Inc.;eduroam;-70;67;;Ch 1 [2.412 GHz];2 Stations, 17Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];2
7651;6-12-2021 13:16:07;84:3D:C6:D5:27:50;Cisco Systems Inc.;eduroam;-60;82;;Ch 11 [2.462 GHz];0 Stations, 29Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];0
7659;6-12-2021 13:16:07;84:3D:C6:B9:02:70;Cisco Systems Inc.;eduroam;-71;65;;Ch 1 [2.412 GHz];0 Stations, 27Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];0
7664;6-12-2021 13:16:07;84:3D:C6:B9:02:7F;Cisco Systems Inc.;eduroam;-64;80;;Ch 116 [5.580 GHz];5 Stations, 0Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];5
7665;6-12-2021 13:16:07;84:3D:C6:D5:27:5F;Cisco Systems Inc.;eduroam;-48;89;;Ch 64 [5.320 GHz];19 Stations, 5Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];19
7674;6-12-2021 13:16:07;84:3D:C6:B9:37:1F;Cisco Systems Inc.;eduroam;-81;35;;Ch 40 [5.200 GHz];0 Stations, 0Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];0
7679;6-12-2021 13:16:07;84:3D:C6:BD:31:00;Cisco Systems Inc.;eduroam;-76;50;;Ch 11 [2.462 GHz];2 Stations, 16Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];2
7693;6-12-2021 13:16:08;84:3D:C6:B9:3C:70;Cisco Systems Inc.;eduroam;-47;90;;Ch 6 [2.437 GHz];1 Station, 26Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];1
7707;6-12-2021 13:16:08;84:3D:C6:B9:37:10;Cisco Systems Inc.;eduroam;-62;81;;Ch 6 [2.437 GHz];1 Station, 23Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];1
7708;6-12-2021 13:16:08;84:3D:C6:B9:3C:7F;Cisco Systems Inc.;eduroam;-50;86;;Ch 36 [5.180 GHz];15 Stations, 2Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];15
7714;6-12-2021 13:16:08;84:3D:C6:C7:C1:80;Cisco Systems Inc.;eduroam;-80;38;;Ch 6 [2.437 GHz];3 Stations, 34Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];3
7715;6-12-2021 13:16:08;84:3D:C6:A8:A4:00;Cisco Systems Inc.;eduroam;-76;50;;Ch 6 [2.437 GHz];0 Stations, 19Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];0
7717;6-12-2021 13:16:08;84:3D:C6:D5:27:40;Cisco Systems Inc.;eduroam;-70;67;;Ch 1 [2.412 GHz];2 Stations, 17Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];2
7722;6-12-2021 13:16:13;84:3D:C6:D5:27:50;Cisco Systems Inc.;eduroam;-58;83;;Ch 11 [2.462 GHz];0 Stations, 32Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];0
7730;6-12-2021 13:16:13;84:3D:C6:B9:02:70;Cisco Systems Inc.;eduroam;-73;60;;Ch 1 [2.412 GHz];0 Stations, 35Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];0
7735;6-12-2021 13:16:13;84:3D:C6:B9:02:7F;Cisco Systems Inc.;eduroam;-65;80;;Ch 116 [5.580 GHz];5 Stations, 0Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];5
7736;6-12-2021 13:16:13;84:3D:C6:D5:27:5F;Cisco Systems Inc.;eduroam;-48;89;;Ch 64 [5.320 GHz];19 Stations, 5Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];19
7745;6-12-2021 13:16:13;84:3D:C6:B9:37:1F;Cisco Systems Inc.;eduroam;-81;35;;Ch 40 [5.200 GHz];0 Stations, 1Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];0
7750;6-12-2021 13:16:13;84:3D:C6:BD:31:00;Cisco Systems Inc.;eduroam;-68;72;;Ch 11 [2.462 GHz];2 Stations, 21Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];2
7764;6-12-2021 13:16:13;84:3D:C6:B9:3C:70;Cisco Systems Inc.;eduroam;-50;88;;Ch 6 [2.437 GHz];1 Station, 35Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];1
7778;6-12-2021 13:16:13;84:3D:C6:B9:37:10;Cisco Systems Inc.;eduroam;-62;81;;Ch 6 [2.437 GHz];1 Station, 28Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];1
7779;6-12-2021 13:16:13;84:3D:C6:B9:3C:7F;Cisco Systems Inc.;eduroam;-48;91;;Ch 36 [5.180 GHz];15 Stations, 1Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];15
7785;6-12-2021 13:16:13;84:3D:C6:A8:A4:00;Cisco Systems Inc.;eduroam;-76;50;;Ch 6 [2.437 GHz];0 Stations, 28Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];0
7787;6-12-2021 13:16:13;84:3D:C6:D5:27:40;Cisco Systems Inc.;eduroam;-69;70;;Ch 1 [2.412 GHz];1 Station, 20Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];1
7792;6-12-2021 13:16:18;84:3D:C6:D5:27:50;Cisco Systems Inc.;eduroam;-60;82;;Ch 11 [2.462 GHz];0 Stations, 27Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];0
7800;6-12-2021 13:16:18;84:3D:C6:B9:02:70;Cisco Systems Inc.;eduroam;-70;67;;Ch 1 [2.412 GHz];0 Stations, 25Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];0
7805;6-12-2021 13:16:18;84:3D:C6:B9:02:7F;Cisco Systems Inc.;eduroam;-67;75;;Ch 116 [5.580 GHz];5 Stations, 0Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];5
7806;6-12-2021 13:16:18;84:3D:C6:D5:27:5F;Cisco Systems Inc.;eduroam;-43;92;;Ch 64 [5.320 GHz];19 Stations, 7Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];19
7815;6-12-2021 13:16:18;84:3D:C6:B9:37:1F;Cisco Systems Inc.;eduroam;-81;35;;Ch 40 [5.200 GHz];0 Stations, 1Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];0
7820;6-12-2021 13:16:18;84:3D:C6:BD:31:00;Cisco Systems Inc.;eduroam;-68;72;;Ch 11 [2.462 GHz];2 Stations, 21Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];2
7834;6-12-2021 13:16:18;84:3D:C6:B9:3C:70;Cisco Systems Inc.;eduroam;-52;87;;Ch 6 [2.437 GHz];1 Station, 29Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];1
7848;6-12-2021 13:16:18;84:3D:C6:B9:37:10;Cisco Systems Inc.;eduroam;-60;82;;Ch 6 [2.437 GHz];2 Stations, 20Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];2
7849;6-12-2021 13:16:18;84:3D:C6:B9:3C:7F;Cisco Systems Inc.;eduroam;-49;92;;Ch 36 [5.180 GHz];14 Stations, 8Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];14
7855;6-12-2021 13:16:18;84:3D:C6:A8:A4:00;Cisco Systems Inc.;eduroam;-76;50;;Ch 6 [2.437 GHz];0 Stations, 28Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];0
7857;6-12-2021 13:16:18;84:3D:C6:D5:27:40;Cisco Systems Inc.;eduroam;-73;60;;Ch 1 [2.412 GHz];1 Station, 31Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];1
7862;6-12-2021 13:16:23;84:3D:C6:D5:27:50;Cisco Systems Inc.;eduroam;-60;82;;Ch 11 [2.462 GHz];0 Stations, 26Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];0
7870;6-12-2021 13:16:23;84:3D:C6:B9:02:70;Cisco Systems Inc.;eduroam;-68;72;;Ch 1 [2.412 GHz];0 Stations, 29Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];0
7875;6-12-2021 13:16:23;84:3D:C6:B9:02:7F;Cisco Systems Inc.;eduroam;-63;81;;Ch 116 [5.580 GHz];5 Stations, 0Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];5
7876;6-12-2021 13:16:23;84:3D:C6:D5:27:5F;Cisco Systems Inc.;eduroam;-47;90;;Ch 64 [5.320 GHz];19 Stations, 12Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];19
7885;6-12-2021 13:16:23;84:3D:C6:B9:37:1F;Cisco Systems Inc.;eduroam;-82;33;;Ch 40 [5.200 GHz];0 Stations, 0Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];0
7890;6-12-2021 13:16:23;84:3D:C6:BD:31:00;Cisco Systems Inc.;eduroam;-68;72;;Ch 11 [2.462 GHz];2 Stations, 21Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];2
7904;6-12-2021 13:16:23;84:3D:C6:B9:3C:70;Cisco Systems Inc.;eduroam;-52;87;;Ch 6 [2.437 GHz];1 Station, 34Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];1
7917;6-12-2021 13:16:23;84:3D:C6:BD:31:0F;Cisco Systems Inc.;eduroam;-82;33;;Ch 116 [5.580 GHz];0 Stations, 1Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];0
7919;6-12-2021 13:16:23;84:3D:C6:B9:37:10;Cisco Systems Inc.;eduroam;-67;75;;Ch 6 [2.437 GHz];2 Stations, 30Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];2
7920;6-12-2021 13:16:23;84:3D:C6:B9:3C:7F;Cisco Systems Inc.;eduroam;-49;92;;Ch 36 [5.180 GHz];14 Stations, 2Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];14
7927;6-12-2021 13:16:23;84:3D:C6:A8:A4:00;Cisco Systems Inc.;eduroam;-79;40;;Ch 6 [2.437 GHz];0 Stations, 24Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];0
7929;6-12-2021 13:16:23;84:3D:C6:D5:27:40;Cisco Systems Inc.;eduroam;-72;62;;Ch 1 [2.412 GHz];1 Station, 34Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];1
7934;6-12-2021 13:16:28;84:3D:C6:D5:27:50;Cisco Systems Inc.;eduroam;-60;82;;Ch 11 [2.462 GHz];0 Stations, 30Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];0
7942;6-12-2021 13:16:28;84:3D:C6:B9:02:70;Cisco Systems Inc.;eduroam;-66;78;;Ch 1 [2.412 GHz];0 Stations, 26Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];0
7947;6-12-2021 13:16:28;84:3D:C6:B9:02:7F;Cisco Systems Inc.;eduroam;-68;72;;Ch 116 [5.580 GHz];4 Stations, 1Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];4
7948;6-12-2021 13:16:28;84:3D:C6:D5:27:5F;Cisco Systems Inc.;eduroam;-43;92;;Ch 64 [5.320 GHz];19 Stations, 7Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];19
7957;6-12-2021 13:16:28;84:3D:C6:B9:37:1F;Cisco Systems Inc.;eduroam;-79;40;;Ch 40 [5.200 GHz];0 Stations, 0Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];0
7962;6-12-2021 13:16:28;84:3D:C6:BD:31:00;Cisco Systems Inc.;eduroam;-68;72;;Ch 11 [2.462 GHz];2 Stations, 21Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];2
7976;6-12-2021 13:16:28;84:3D:C6:B9:3C:70;Cisco Systems Inc.;eduroam;-53;86;;Ch 6 [2.437 GHz];1 Station, 32Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];1
7989;6-12-2021 13:16:28;84:3D:C6:BD:31:0F;Cisco Systems Inc.;eduroam;-79;40;;Ch 116 [5.580 GHz];0 Stations, 1Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];0
7991;6-12-2021 13:16:28;84:3D:C6:B9:37:10;Cisco Systems Inc.;eduroam;-59;83;;Ch 6 [2.437 GHz];2 Stations, 30Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];2
7992;6-12-2021 13:16:28;84:3D:C6:B9:3C:7F;Cisco Systems Inc.;eduroam;-49;92;;Ch 36 [5.180 GHz];13 Stations, 1Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];13
7999;6-12-2021 13:16:28;84:3D:C6:A8:A4:00;Cisco Systems Inc.;eduroam;-79;40;;Ch 6 [2.437 GHz];0 Stations, 24Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];0
8001;6-12-2021 13:16:28;84:3D:C6:D5:27:40;Cisco Systems Inc.;eduroam;-74;57;;Ch 1 [2.412 GHz];1 Station, 24Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];1
8006;6-12-2021 13:16:33;84:3D:C6:D5:27:50;Cisco Systems Inc.;eduroam;-57;84;;Ch 11 [2.462 GHz];0 Stations, 26Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];0
8014;6-12-2021 13:16:33;84:3D:C6:B9:02:70;Cisco Systems Inc.;eduroam;-66;78;;Ch 1 [2.412 GHz];0 Stations, 41Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];0
8019;6-12-2021 13:16:33;84:3D:C6:B9:02:7F;Cisco Systems Inc.;eduroam;-64;80;;Ch 116 [5.580 GHz];4 Stations, 0Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];4
8020;6-12-2021 13:16:33;84:3D:C6:D5:27:5F;Cisco Systems Inc.;eduroam;-56;85;;Ch 64 [5.320 GHz];19 Stations, 10Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];19
8029;6-12-2021 13:16:33;84:3D:C6:B9:37:1F;Cisco Systems Inc.;eduroam;-79;40;;Ch 40 [5.200 GHz];0 Stations, 0Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];0
8034;6-12-2021 13:16:33;84:3D:C6:BD:31:00;Cisco Systems Inc.;eduroam;-68;72;;Ch 11 [2.462 GHz];2 Stations, 21Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];2
8048;6-12-2021 13:16:33;84:3D:C6:B9:3C:70;Cisco Systems Inc.;eduroam;-51;87;;Ch 6 [2.437 GHz];1 Station, 35Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];1
8061;6-12-2021 13:16:33;84:3D:C6:BD:31:0F;Cisco Systems Inc.;eduroam;-79;40;;Ch 116 [5.580 GHz];0 Stations, 1Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];0
8063;6-12-2021 13:16:33;84:3D:C6:B9:37:10;Cisco Systems Inc.;eduroam;-66;78;;Ch 6 [2.437 GHz];2 Stations, 32Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];2
8064;6-12-2021 13:16:33;84:3D:C6:B9:3C:7F;Cisco Systems Inc.;eduroam;-49;87;;Ch 36 [5.180 GHz];13 Stations, 1Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];13
8071;6-12-2021 13:16:33;84:3D:C6:A8:A4:00;Cisco Systems Inc.;eduroam;-79;40;;Ch 6 [2.437 GHz];0 Stations, 24Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];0
8073;6-12-2021 13:16:33;84:3D:C6:D5:27:40;Cisco Systems Inc.;eduroam;-77;46;;Ch 1 [2.412 GHz];1 Station, 27Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];1
8078;6-12-2021 13:16:38;84:3D:C6:D5:27:50;Cisco Systems Inc.;eduroam;-59;83;;Ch 11 [2.462 GHz];0 Stations, 25Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];0
